Component_ID,Component_Name,Product_Model_Name,Material_Spec,Feature_Spec,Product_Description,Cross_Reference_Compatibility,Category_Key,SubCategory_Key,Quality_Key,Unit_of_Measure,Price_Local,Currency,Price_USD,Manufacturer,Country_Source,URL_Image,Notes,Category_SubCategory_Key
COMP-HVACSYSTEM-AIRCONDITIONING-STANDARD-BR-SAMSUNG-SAMSUNGSMGAR18,AR18 Inverter 3500W,Samsung SMG-AR18,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,AR18 Inverter 3500W,Compatible with Haüsa control interfaces,HVAC_SYSTEM,AIR_CONDITIONING,STANDARD,Pieza,$460,USD,,Samsung,24,Check Code,Auto-generated entry,HVAC_SYSTEM|AIR_CONDITIONING
COMP-HVACSYSTEM-AIRCONDITIONING-STANDARD-CL-ELECTROLUX-ELECTROLUXELX32INV,Split Inverter 3200W,Electrolux ELX-32INV,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Split Inverter 3200W,Compatible with Haüsa control interfaces,HVAC_SYSTEM,AIR_CONDITIONING,STANDARD,Pieza,"$466,103",CLP,,Electrolux,35,0.00105127046,Auto-generated entry,HVAC_SYSTEM|AIR_CONDITIONING
COMP-HVACSYSTEM-AIRCONDITIONING-STANDARD-CL-SAMSUNG-SAMSUNGSMGAR18,AR18 Inverter 3500W,Samsung SMG-AR18,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,AR18 Inverter 3500W,Compatible with Haüsa control interfaces,HVAC_SYSTEM,AIR_CONDITIONING,STANDARD,Pieza,"$437,566",CLP,,Samsung,35,0.00105127046,Auto-generated entry,HVAC_SYSTEM|AIR_CONDITIONING
COMP-HVACSYSTEM-AIRCONDITIONING-STANDARD-PY-REFRISUR-REFRISURSTANDARDAIREACONDICIONADO,Aire Acondicionado Estándar,RefriSur Standard Aire Acondicionado,Plástico y metal,Certificaciones: ISO 9001; Eficiencia energética Clase A,Aire acondicionado split para espacios medianos con alta eficiencia.,Compatible con instalaciones estándar,HVAC_SYSTEM,AIR_CONDITIONING,STANDARD,Pieza,"$4,000,000",PYG,,RefriSur,137,https://refrisur.com.py/productos/PARAGUAY-aire-acondicionado/,Silencioso y eficiente,HVAC_SYSTEM|AIR_CONDITIONING
COMP-HVACSYSTEM-AIRCONDITIONING-STANDARD-UY-ELECTROLUX-ELECTROLUXELX32INV,Split Inverter 3200W,Electrolux ELX-32INV,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Split Inverter 3200W,Compatible with Haüsa control interfaces,HVAC_SYSTEM,AIR_CONDITIONING,STANDARD,Pieza,"$20,558",UYU,,Electrolux,188,0.023835,Auto-generated entry,HVAC_SYSTEM|AIR_CONDITIONING
COMP-HVACSYSTEM-AIRCONDITIONING-STANDARD-UY-SAMSUNG-SAMSUNGSMGAR18,AR18 Inverter 3500W,Samsung SMG-AR18,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,AR18 Inverter 3500W,Compatible with Haüsa control interfaces,HVAC_SYSTEM,AIR_CONDITIONING,STANDARD,Pieza,"$19,299",UYU,,Samsung,188,0.023835,Auto-generated entry,HVAC_SYSTEM|AIR_CONDITIONING
COMP-HVACSYSTEM-BOILERSFURNACES-STANDARD-AR-PEISA-PEISAPEIDS28,Doble Servicio 28kW,Peisa PEI-DS28,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Doble Servicio 28kW for basic Includes core,Compatible with Haüsa control interfaces,HVAC_SYSTEM,BOILERS_FURNACES,STANDARD,Pieza,"$750,475",ARS,,Peisa,7,0.0008527936,Auto-generated entry,HVAC_SYSTEM|BOILERS_FURNACES
COMP-HVACSYSTEM-BOILERSFURNACES-STANDARD-BR-PEISA-PEISAPEIDS28,Doble Servicio 28kW,Peisa PEI-DS28,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Doble Servicio 28kW for basic Includes core,Compatible with Haüsa control interfaces,HVAC_SYSTEM,BOILERS_FURNACES,STANDARD,Pieza,$640,USD,,Peisa,24,Check Code,Auto-generated entry,HVAC_SYSTEM|BOILERS_FURNACES
COMP-HVACSYSTEM-BOILERSFURNACES-STANDARD-CL-BOSCH-BOSCHCALDERAESTANDAR,Caldera,Bosch - Caldera Estándar,Acero,Eficiencia mejorada,Caldera de acero estándar con mayor eficiencia,Compatible con sistemas HVAC estándar,HVAC_SYSTEM,BOILERS_FURNACES,STANDARD,Pieza,"$300,000",CLP,,Bosch,35,,Caldera estándar para calefacción común,HVAC_SYSTEM|BOILERS_FURNACES
COMP-HVACSYSTEM-BOILERSFURNACES-STANDARD-PY-PEISA-PEISAPEIDS28,Doble Servicio 28kW,Peisa PEI-DS28,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Doble Servicio 28kW for basic Includes core,Compatible with Haüsa control interfaces,HVAC_SYSTEM,BOILERS_FURNACES,STANDARD,Pieza,"$5,124,573",PYG,,Peisa,137,0.000124888459,Auto-generated entry,HVAC_SYSTEM|BOILERS_FURNACES
COMP-HVACSYSTEM-BOILERSFURNACES-STANDARD-UY-PEISA-PEISAPEIDS28,Doble Servicio 28kW,Peisa PEI-DS28,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Doble Servicio 28kW for basic Includes core,Compatible with Haüsa control interfaces,HVAC_SYSTEM,BOILERS_FURNACES,STANDARD,Pieza,"$26,851",UYU,,Peisa,188,0.023835,Auto-generated entry,HVAC_SYSTEM|BOILERS_FURNACES
COMP-HVACSYSTEM-HEATEDFLOORS-STANDARD-AR-UPONOR-UPONORUPNMNTC,Uponor Minitec Heating Mat,Uponor UPN-MNTC,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Uponor Minitec Heating Mat,Compatible with Haüsa control interfaces,HVAC_SYSTEM,HEATED_FLOORS,STANDARD,Pieza,"$187,619",ARS,,Uponor,7,0.0008527936,Auto-generated entry,HVAC_SYSTEM|HEATED_FLOORS
COMP-HVACSYSTEM-HEATEDFLOORS-STANDARD-AR-WARMUP-WARMUPWUPSM150,Warmup StickyMat 150W,Warmup WUP-SM150,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Warmup StickyMat 150W,Compatible with Haüsa control interfaces,HVAC_SYSTEM,HEATED_FLOORS,STANDARD,Pieza,"$164,166",ARS,,Warmup,7,0.0008527936,Auto-generated entry,HVAC_SYSTEM|HEATED_FLOORS
COMP-HVACSYSTEM-HEATEDFLOORS-STANDARD-BR-UPONOR-UPONORUPNMNTC,Uponor Minitec Heating Mat,Uponor UPN-MNTC,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Uponor Minitec Heating Mat,Compatible with Haüsa control interfaces,HVAC_SYSTEM,HEATED_FLOORS,STANDARD,Pieza,$160,USD,,Uponor,24,Check Code,Auto-generated entry,HVAC_SYSTEM|HEATED_FLOORS
COMP-HVACSYSTEM-HEATEDFLOORS-STANDARD-BR-WARMUP-WARMUPWUPSM150,Warmup StickyMat 150W,Warmup WUP-SM150,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Warmup StickyMat 150W,Compatible with Haüsa control interfaces,HVAC_SYSTEM,HEATED_FLOORS,STANDARD,Pieza,$140,USD,,Warmup,24,Check Code,Auto-generated entry,HVAC_SYSTEM|HEATED_FLOORS
COMP-HVACSYSTEM-HEATEDFLOORS-STANDARD-CL-UPONOR-UPONORUPNMNTC,Uponor Minitec Heating Mat,Uponor UPN-MNTC,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Uponor Minitec Heating Mat,Compatible with Haüsa control interfaces,HVAC_SYSTEM,HEATED_FLOORS,STANDARD,Pieza,"$152,197",CLP,,Uponor,35,0.00105127046,Auto-generated entry,HVAC_SYSTEM|HEATED_FLOORS
COMP-HVACSYSTEM-HEATEDFLOORS-STANDARD-CL-WARMUP-WARMUPWUPSM150,Warmup StickyMat 150W,Warmup WUP-SM150,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Warmup StickyMat 150W,Compatible with Haüsa control interfaces,HVAC_SYSTEM,HEATED_FLOORS,STANDARD,Pieza,"$133,172",CLP,,Warmup,35,0.00105127046,Auto-generated entry,HVAC_SYSTEM|HEATED_FLOORS
COMP-HVACSYSTEM-HEATEDFLOORS-STANDARD-PY-UPONOR-UPONORUPNMNTC,Uponor Minitec Heating Mat,Uponor UPN-MNTC,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Uponor Minitec Heating Mat,Compatible with Haüsa control interfaces,HVAC_SYSTEM,HEATED_FLOORS,STANDARD,Pieza,"$1,281,143",PYG,,Uponor,137,0.000124888459,Auto-generated entry,HVAC_SYSTEM|HEATED_FLOORS
COMP-HVACSYSTEM-HEATEDFLOORS-STANDARD-PY-WARMUP-WARMUPWUPSM150,Warmup StickyMat 150W,Warmup WUP-SM150,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Warmup StickyMat 150W,Compatible with Haüsa control interfaces,HVAC_SYSTEM,HEATED_FLOORS,STANDARD,Pieza,"$1,121,000",PYG,,Warmup,137,0.000124888459,Auto-generated entry,HVAC_SYSTEM|HEATED_FLOORS
COMP-HVACSYSTEM-HEATEDFLOORS-STANDARD-UY-UPONOR-UPONORUPNMNTC,Uponor Minitec Heating Mat,Uponor UPN-MNTC,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Uponor Minitec Heating Mat,Compatible with Haüsa control interfaces,HVAC_SYSTEM,HEATED_FLOORS,STANDARD,Pieza,"$6,713",UYU,,Uponor,188,0.023835,Auto-generated entry,HVAC_SYSTEM|HEATED_FLOORS
COMP-HVACSYSTEM-HEATEDFLOORS-STANDARD-UY-WARMUP-WARMUPWUPSM150,Warmup StickyMat 150W,Warmup WUP-SM150,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Warmup StickyMat 150W,Compatible with Haüsa control interfaces,HVAC_SYSTEM,HEATED_FLOORS,STANDARD,Pieza,"$5,874",UYU,,Warmup,188,0.023835,Auto-generated entry,HVAC_SYSTEM|HEATED_FLOORS
COMP-HVACSYSTEM-HEATING-STANDARD-AR-FERROLI-FERROLITERMO20KW,Calefacción Estándar,Ferroli Termo 20kW,Acero Inoxidable,Certificaciones: ISO 9001; Eficiencia energética: Clase A; Seguridad,Calefactor a gas Ferroli de 20kW para calefacción central.,Compatible con sistemas de calefacción estándar,HVAC_SYSTEM,HEATING,STANDARD,Pieza,"$75,000",ARS,,Ferroli,7,https://www.sodimac.com.ar/ferroli-termo-20kw,Diseño compacto,HVAC_SYSTEM|HEATING
COMP-HVACSYSTEM-HEATING-STANDARD-AR-JUNKERS-JUNKERSTERMO24KW,Calefacción Estándar,Junkers Termo 24kW,Acero Inoxidable,Certificaciones: ISO 9001; Eficiencia energética: Clase A; Seguridad,Calefactor a gas Junkers de 24kW para calefacción central.,Compatible con sistemas de calefacción estándar,HVAC_SYSTEM,HEATING,STANDARD,Pieza,"$80,000",ARS,,Junkers,7,https://www.sodimac.com.ar/junkers-termo-24kw,Alta eficiencia,HVAC_SYSTEM|HEATING
COMP-HVACSYSTEM-HEATING-STANDARD-AR-VAILLANT-VAILLANTTERMO22KW,Calefacción Estándar,Vaillant Termo 22kW,Acero Inoxidable,Certificaciones: ISO 9001; Eficiencia energética: Clase A; Seguridad,Calefactor a gas Vaillant de 22kW para calefacción central.,Compatible con sistemas de calefacción estándar,HVAC_SYSTEM,HEATING,STANDARD,Pieza,"$78,000",ARS,,Vaillant,7,https://www.sodimac.com.ar/vaillant-termo-22kw,Funcional y eficiente,HVAC_SYSTEM|HEATING
COMP-HVACSYSTEM-HEATING-STANDARD-BR-ORBIS-ORBISORB3000,Calefactor Orbis TBU 3000,Orbis ORB-3000,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Calefactor Orbis TBU 3000,Compatible with Haüsa control interfaces,HVAC_SYSTEM,HEATING,STANDARD,Pieza,$240,USD,,Orbis,24,Check Code,Auto-generated entry,HVAC_SYSTEM|HEATING
COMP-HVACSYSTEM-HEATING-STANDARD-BR-VOLCAN-VOLCANVOLCER25,Estufa Cerámica 2500kcal,Volcan VOL-CER25,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Estufa Cerámica 2500kcal,Compatible with Haüsa control interfaces,HVAC_SYSTEM,HEATING,STANDARD,Pieza,$260,USD,,Volcan,24,Check Code,Auto-generated entry,HVAC_SYSTEM|HEATING
COMP-HVACSYSTEM-HEATING-STANDARD-CL-ORBIS-ORBISORB3000,Calefactor Orbis TBU 3000,Orbis ORB-3000,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Calefactor Orbis TBU 3000,Compatible with Haüsa control interfaces,HVAC_SYSTEM,HEATING,STANDARD,Pieza,"$228,295",CLP,,Orbis,35,0.00105127046,Auto-generated entry,HVAC_SYSTEM|HEATING
COMP-HVACSYSTEM-HEATING-STANDARD-CL-VOLCAN-VOLCANVOLCER25,Estufa Cerámica 2500kcal,Volcan VOL-CER25,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Estufa Cerámica 2500kcal,Compatible with Haüsa control interfaces,HVAC_SYSTEM,HEATING,STANDARD,Pieza,"$247,320",CLP,,Volcan,35,0.00105127046,Auto-generated entry,HVAC_SYSTEM|HEATING
COMP-HVACSYSTEM-HEATING-STANDARD-PY-ORBIS-ORBISORB3000,Calefactor Orbis TBU 3000,Orbis ORB-3000,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Calefactor Orbis TBU 3000,Compatible with Haüsa control interfaces,HVAC_SYSTEM,HEATING,STANDARD,Pieza,"$1,921,715",PYG,,Orbis,137,0.000124888459,Auto-generated entry,HVAC_SYSTEM|HEATING
COMP-HVACSYSTEM-HEATING-STANDARD-PY-VOLCAN-VOLCANVOLCER25,Estufa Cerámica 2500kcal,Volcan VOL-CER25,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Estufa Cerámica 2500kcal,Compatible with Haüsa control interfaces,HVAC_SYSTEM,HEATING,STANDARD,Pieza,"$2,081,858",PYG,,Volcan,137,0.000124888459,Auto-generated entry,HVAC_SYSTEM|HEATING
COMP-HVACSYSTEM-HEATING-STANDARD-UY-ORBIS-ORBISORB3000,Calefactor Orbis TBU 3000,Orbis ORB-3000,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Calefactor Orbis TBU 3000,Compatible with Haüsa control interfaces,HVAC_SYSTEM,HEATING,STANDARD,Pieza,"$10,069",UYU,,Orbis,188,0.023835,Auto-generated entry,HVAC_SYSTEM|HEATING
COMP-HVACSYSTEM-HEATING-STANDARD-UY-VOLCAN-VOLCANVOLCER25,Estufa Cerámica 2500kcal,Volcan VOL-CER25,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Estufa Cerámica 2500kcal,Compatible with Haüsa control interfaces,HVAC_SYSTEM,HEATING,STANDARD,Pieza,"$10,908",UYU,,Volcan,188,0.023835,Auto-generated entry,HVAC_SYSTEM|HEATING
COMP-HVACSYSTEM-HEATRECOVERYVENTILATION-STANDARD-AR-SYSTEMAIR-SYSTEMAIRSYSVTC,SAVE VTC 200,Systemair SYS-VTC,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,SAVE VTC 200,Compatible with Haüsa control interfaces,HVAC_SYSTEM,HEAT_RECOVERY_VENTILATION,STANDARD,Pieza,"$562,856",ARS,,Systemair,7,0.0008527936,Auto-generated entry,HVAC_SYSTEM|HEAT_RECOVERY_VENTILATION
COMP-HVACSYSTEM-HEATRECOVERYVENTILATION-STANDARD-BR-SYSTEMAIR-SYSTEMAIRSYSVTC,SAVE VTC 200,Systemair SYS-VTC,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,SAVE VTC 200,Compatible with Haüsa control interfaces,HVAC_SYSTEM,HEAT_RECOVERY_VENTILATION,STANDARD,Pieza,$480,USD,,Systemair,24,Check Code,Auto-generated entry,HVAC_SYSTEM|HEAT_RECOVERY_VENTILATION
COMP-HVACSYSTEM-HEATRECOVERYVENTILATION-STANDARD-CL-DAIKIN-DAIKINSISTEMAVRVESTANDAR,Ventilación con recuperación de calor,Daikin - Sistema VRV Estándar,Materiales mixtos,Eficiencia mejorada,Sistema de ventilación con recuperación de calor estándar,Compatible con sistemas HVAC estándar,HVAC_SYSTEM,HEAT_RECOVERY_VENTILATION,STANDARD,Pieza,"$225,000",CLP,,Daikin,35,,Sistema estándar de ventilación con recuperación,HVAC_SYSTEM|HEAT_RECOVERY_VENTILATION
COMP-HVACSYSTEM-HEATRECOVERYVENTILATION-STANDARD-PY-SYSTEMAIR-SYSTEMAIRSYSVTC,SAVE VTC 200,Systemair SYS-VTC,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,SAVE VTC 200,Compatible with Haüsa control interfaces,HVAC_SYSTEM,HEAT_RECOVERY_VENTILATION,STANDARD,Pieza,"$3,843,430",PYG,,Systemair,137,0.000124888459,Auto-generated entry,HVAC_SYSTEM|HEAT_RECOVERY_VENTILATION
COMP-HVACSYSTEM-HEATRECOVERYVENTILATION-STANDARD-UY-SYSTEMAIR-SYSTEMAIRSYSVTC,SAVE VTC 200,Systemair SYS-VTC,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,SAVE VTC 200,Compatible with Haüsa control interfaces,HVAC_SYSTEM,HEAT_RECOVERY_VENTILATION,STANDARD,Pieza,"$20,138",UYU,,Systemair,188,0.023835,Auto-generated entry,HVAC_SYSTEM|HEAT_RECOVERY_VENTILATION
COMP-HVACSYSTEM-MECHANICALVENTILATION-STANDARD-AR-VORTICE-VORTICEVRTIL,Centrífugo In-Line,Vortice VRT-IL,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Centrífugo In-Line,Compatible with Haüsa control interfaces,HVAC_SYSTEM,MECHANICAL_VENTILATION,STANDARD,Pieza,"$111,399",ARS,,Vortice,7,0.0008527936,Auto-generated entry,HVAC_SYSTEM|MECHANICAL_VENTILATION
COMP-HVACSYSTEM-MECHANICALVENTILATION-STANDARD-BR-VORTICE-VORTICEVRTIL,Centrífugo In-Line,Vortice VRT-IL,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Centrífugo In-Line,Compatible with Haüsa control interfaces,HVAC_SYSTEM,MECHANICAL_VENTILATION,STANDARD,Pieza,$95,USD,,Vortice,24,Check Code,Auto-generated entry,HVAC_SYSTEM|MECHANICAL_VENTILATION
COMP-HVACSYSTEM-MECHANICALVENTILATION-STANDARD-CL-MITSUBISHI-MITSUBISHISISTEMAVMCESTANDAR,Ventilación mecánica controlada,Mitsubishi - Sistema VMC Estándar,Materiales mixtos,Eficiencia mejorada,Sistema de ventilación mecánica controlada estándar,Compatible con sistemas HVAC estándar,HVAC_SYSTEM,MECHANICAL_VENTILATION,STANDARD,Pieza,"$150,000",CLP,,Mitsubishi,35,,Sistema estándar de ventilación mecánica,HVAC_SYSTEM|MECHANICAL_VENTILATION
COMP-HVACSYSTEM-MECHANICALVENTILATION-STANDARD-PY-VORTICE-VORTICEVRTIL,Centrífugo In-Line,Vortice VRT-IL,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Centrífugo In-Line,Compatible with Haüsa control interfaces,HVAC_SYSTEM,MECHANICAL_VENTILATION,STANDARD,Pieza,"$760,679",PYG,,Vortice,137,0.000124888459,Auto-generated entry,HVAC_SYSTEM|MECHANICAL_VENTILATION
COMP-HVACSYSTEM-MECHANICALVENTILATION-STANDARD-UY-VORTICE-VORTICEVRTIL,Centrífugo In-Line,Vortice VRT-IL,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Centrífugo In-Line,Compatible with Haüsa control interfaces,HVAC_SYSTEM,MECHANICAL_VENTILATION,STANDARD,Pieza,"$3,986",UYU,,Vortice,188,0.023835,Auto-generated entry,HVAC_SYSTEM|MECHANICAL_VENTILATION
COMP-HVACSYSTEM-RADIATORS-STANDARD-AR-PEISA-PEISAPEIRD800,Radiador Termoboil 800,Peisa PEI-RD800,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Radiador Termoboil 800 for basic Includes core,Compatible with Haüsa control interfaces,HVAC_SYSTEM,RADIATORS,STANDARD,Pieza,"$128,988",ARS,,Peisa,7,0.0008527936,Auto-generated entry,HVAC_SYSTEM|RADIATORS
COMP-HVACSYSTEM-RADIATORS-STANDARD-BR-PEISA-PEISAPEIRD800,Radiador Termoboil 800,Peisa PEI-RD800,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Radiador Termoboil 800 for basic Includes core,Compatible with Haüsa control interfaces,HVAC_SYSTEM,RADIATORS,STANDARD,Pieza,$110,USD,,Peisa,24,Check Code,Auto-generated entry,HVAC_SYSTEM|RADIATORS
COMP-HVACSYSTEM-RADIATORS-STANDARD-CL-PEISA-PEISAPEIRD800,Radiador Termoboil 800,Peisa PEI-RD800,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Radiador Termoboil 800 for basic Includes core,Compatible with Haüsa control interfaces,HVAC_SYSTEM,RADIATORS,STANDARD,Pieza,"$104,635",CLP,,Peisa,35,0.00105127046,Auto-generated entry,HVAC_SYSTEM|RADIATORS
COMP-HVACSYSTEM-RADIATORS-STANDARD-PY-PEISA-PEISAPEIRD800,Radiador Termoboil 800,Peisa PEI-RD800,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Radiador Termoboil 800 for basic Includes core,Compatible with Haüsa control interfaces,HVAC_SYSTEM,RADIATORS,STANDARD,Pieza,"$880,786",PYG,,Peisa,137,0.000124888459,Auto-generated entry,HVAC_SYSTEM|RADIATORS
COMP-HVACSYSTEM-RADIATORS-STANDARD-UY-PEISA-PEISAPEIRD800,Radiador Termoboil 800,Peisa PEI-RD800,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Radiador Termoboil 800 for basic Includes core,Compatible with Haüsa control interfaces,HVAC_SYSTEM,RADIATORS,STANDARD,Pieza,"$4,615",UYU,,Peisa,188,0.023835,Auto-generated entry,HVAC_SYSTEM|RADIATORS
COMP-INSULATION-INSULATIONWOOL-BASIC-AR-GENERICO-AISLAMIENTOBASICOR12,Aislamiento Básico,Aislamiento Básico R-12,Fibra de Vidrio,Certificaciones: ISO 9001; Aislamiento térmico: R-12,Aislamiento básico de fibra de vidrio R-12 para viviendas económicas.,Compatible con estructuras estándar,INSULATION,INSULATION_WOOL,BASIC,m²,$145,ARS,,Genérico,7,https://www.sodimac.com.ar/aislamiento-basico-r12,Funcional y económico,INSULATION|INSULATION_WOOL
COMP-INSULATION-INSULATIONWOOL-BASIC-AR-LOCALMANUFACTURERS-FIBRADEVIDRIOR11,Aislamiento Básico,Fibra de Vidrio R-11,Fibra de Vidrio,Certificaciones: ISO 9001; Aislamiento térmico: R-11,Aislamiento de fibra de vidrio R-11 para paredes y techos económicos.,Compatible con estructuras estándar,INSULATION,INSULATION_WOOL,BASIC,m²,$150,ARS,,Local Manufacturers,7,https://www.sodimac.com.ar/fibra-vidrio-r11,Aislamiento básico,INSULATION|INSULATION_WOOL
COMP-INSULATION-INSULATIONWOOL-BASIC-AR-SODIMAC-AISLAMIENTOECONOMICOR10,Aislamiento Básico,Aislamiento Económico R-10,Fibra de Vidrio,Certificaciones: ISO 9001; Aislamiento térmico: R-10,Aislamiento económico de fibra de vidrio R-10 para interiores básicos.,Compatible con estructuras estándar,INSULATION,INSULATION_WOOL,BASIC,m²,$140,ARS,,Sodimac,7,https://www.sodimac.com.ar/aislamiento-economico-r10,Práctico y económico,INSULATION|INSULATION_WOOL
COMP-INSULATION-INSULATIONWOOL-BASIC-BR-ISOVER-ISOVERISVR11,Lana de Vidrio ISOVER Aislamiento R-11,Isover ISV-R11,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Lana de Vidrio ISOVER Aislamiento R-11 for basic Includes core,Compatible with Haüsa control interfaces,INSULATION,INSULATION_WOOL,BASIC,Pieza,$35,USD,,Isover,24,Check Code,Auto-generated entry,INSULATION|INSULATION_WOOL
COMP-INSULATION-INSULATIONWOOL-BASIC-BR-KNAUF-KNAUFKNF50,Knauf EcoRoll 50mm,Knauf KNF-50,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Knauf EcoRoll 50mm for basic Includes core,Compatible with Haüsa control interfaces,INSULATION,INSULATION_WOOL,BASIC,Pieza,$38,USD,,Knauf,24,Check Code,Auto-generated entry,INSULATION|INSULATION_WOOL
COMP-INSULATION-INSULATIONWOOL-BASIC-CL-ISOVER-ISOVERISVR11,Lana de Vidrio ISOVER Aislamiento R-11,Isover ISV-R11,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Lana de Vidrio ISOVER Aislamiento R-11 for basic Includes core,Compatible with Haüsa control interfaces,INSULATION,INSULATION_WOOL,BASIC,Pieza,"$33,293",CLP,,Isover,35,0.00105127046,Auto-generated entry,INSULATION|INSULATION_WOOL
COMP-INSULATION-INSULATIONWOOL-BASIC-CL-KNAUF-KNAUFKNF50,Knauf EcoRoll 50mm,Knauf KNF-50,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Knauf EcoRoll 50mm for basic Includes core,Compatible with Haüsa control interfaces,INSULATION,INSULATION_WOOL,BASIC,Pieza,"$36,147",CLP,,Knauf,35,0.00105127046,Auto-generated entry,INSULATION|INSULATION_WOOL
COMP-INSULATION-INSULATIONWOOL-BASIC-PY-ISOVER-ISOVERISVR11,Lana de Vidrio ISOVER Aislamiento R-11,Isover ISV-R11,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Lana de Vidrio ISOVER Aislamiento R-11 for basic Includes core,Compatible with Haüsa control interfaces,INSULATION,INSULATION_WOOL,BASIC,Pieza,"$280,250",PYG,,Isover,137,0.000124888459,Auto-generated entry,INSULATION|INSULATION_WOOL
COMP-INSULATION-INSULATIONWOOL-BASIC-PY-KNAUF-KNAUFKNF50,Knauf EcoRoll 50mm,Knauf KNF-50,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Knauf EcoRoll 50mm for basic Includes core,Compatible with Haüsa control interfaces,INSULATION,INSULATION_WOOL,BASIC,Pieza,"$304,272",PYG,,Knauf,137,0.000124888459,Auto-generated entry,INSULATION|INSULATION_WOOL
COMP-INSULATION-INSULATIONWOOL-BASIC-UY-ISOVER-ISOVERISVR11,Lana de Vidrio ISOVER Aislamiento R-11,Isover ISV-R11,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Lana de Vidrio ISOVER Aislamiento R-11 for basic Includes core,Compatible with Haüsa control interfaces,INSULATION,INSULATION_WOOL,BASIC,Pieza,"$1,468",UYU,,Isover,188,0.023835,Auto-generated entry,INSULATION|INSULATION_WOOL
COMP-INSULATION-INSULATIONWOOL-BASIC-UY-KNAUF-KNAUFKNF50,Knauf EcoRoll 50mm,Knauf KNF-50,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Knauf EcoRoll 50mm for basic Includes core,Compatible with Haüsa control interfaces,INSULATION,INSULATION_WOOL,BASIC,Pieza,"$1,594",UYU,,Knauf,188,0.023835,Auto-generated entry,INSULATION|INSULATION_WOOL
